open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2025-07-30 07:36:00+08:00,181.5500,181.6700,181.4400,181.6600,3664.51,2025-07-30 07:36:59.999000+08:00,665279.710700,817,1545.25,280490.505000,0
2025-07-30 07:37:00+08:00,181.6600,181.6700,181.5500,181.6000,2818.23,2025-07-30 07:37:59.999000+08:00,511874.103300,608,1339.68,243338.900700,0
2025-07-30 07:38:00+08:00,181.5900,181.7100,181.5900,181.7000,4220.06,2025-07-30 07:38:59.999000+08:00,766699.550600,629,2320.99,421672.482500,0
2025-07-30 07:39:00+08:00,181.7000,181.9000,181.6800,181.7100,8805.05,2025-07-30 07:39:59.999000+08:00,1600756.363300,1578,4251.16,772784.215400,0
2025-07-30 07:40:00+08:00,181.7100,181.7500,181.4900,181.5000,5437.54,2025-07-30 07:40:59.999000+08:00,987536.846800,851,1676.37,304493.728400,0
2025-07-30 07:41:00+08:00,181.5000,181.5200,181.3200,181.3200,3624.64,2025-07-30 07:41:59.999000+08:00,657665.059400,846,1511.58,274293.175300,0
2025-07-30 07:42:00+08:00,181.3200,181.3700,181.2500,181.2600,12310.23,2025-07-30 07:42:59.999000+08:00,2232084.879300,1165,4549.30,824838.587700,0
2025-07-30 07:43:00+08:00,181.2700,181.2800,181.2400,181.2700,1406.06,2025-07-30 07:43:59.999000+08:00,254870.764600,332,643.12,116576.515100,0
2025-07-30 07:44:00+08:00,181.2700,181.2800,181.0300,181.0500,12984.05,2025-07-30 07:44:59.999000+08:00,2351912.235300,1387,3204.93,580504.895400,0
2025-07-30 07:45:00+08:00,181.0500,181.0500,180.8500,180.8500,15406.43,2025-07-30 07:45:59.999000+08:00,2788167.543100,1986,4773.67,863994.242900,0
2025-07-30 07:46:00+08:00,180.8600,180.9700,180.8200,180.9400,5937.14,2025-07-30 07:46:59.999000+08:00,1074024.403700,779,1979.40,358091.461500,0
2025-07-30 07:47:00+08:00,180.9400,181.1700,180.9300,181.1000,5051.93,2025-07-30 07:47:59.999000+08:00,914757.849800,753,3676.81,665707.677900,0
2025-07-30 07:48:00+08:00,181.1000,181.1800,181.0300,181.0500,5714.13,2025-07-30 07:48:59.999000+08:00,1034831.084200,677,2204.73,399230.507000,0
2025-07-30 07:49:00+08:00,181.0600,181.1800,181.0500,181.1500,1531.50,2025-07-30 07:49:59.999000+08:00,277408.305200,443,796.89,144332.012500,0
2025-07-30 07:50:00+08:00,181.1500,181.1700,181.0400,181.1600,1922.21,2025-07-30 07:50:59.999000+08:00,348152.225100,545,1021.84,185097.001300,0
2025-07-30 07:51:00+08:00,181.1600,181.1700,180.9800,180.9800,6074.47,2025-07-30 07:51:59.999000+08:00,1099886.621400,685,2534.30,458879.016100,0
2025-07-30 07:52:00+08:00,180.9900,181.1200,180.9900,181.0300,2535.03,2025-07-30 07:52:59.999000+08:00,459006.510500,640,1107.49,200517.814200,0
2025-07-30 07:53:00+08:00,181.0400,181.0700,181.0000,181.0700,1639.64,2025-07-30 07:53:59.999000+08:00,296833.100300,511,764.48,138397.454400,0
2025-07-30 07:54:00+08:00,181.0600,181.2400,181.0600,181.2300,5881.89,2025-07-30 07:54:59.999000+08:00,1065785.756100,808,2765.01,500955.408700,0
2025-07-30 07:55:00+08:00,181.2400,181.4000,181.2400,181.2800,5288.25,2025-07-30 07:55:59.999000+08:00,958960.718200,866,2501.68,453595.956200,0
2025-07-30 07:56:00+08:00,181.2800,181.2900,181.2100,181.2300,2793.50,2025-07-30 07:56:59.999000+08:00,506331.925100,564,953.91,172896.164000,0
2025-07-30 07:57:00+08:00,181.2200,181.3100,181.2200,181.3100,1582.10,2025-07-30 07:57:59.999000+08:00,286753.402400,404,797.76,144591.896100,0
2025-07-30 07:58:00+08:00,181.3000,181.4100,181.3000,181.4100,5308.93,2025-07-30 07:58:59.999000+08:00,962830.891100,647,3392.33,615228.962000,0
2025-07-30 07:59:00+08:00,181.4000,181.4200,181.3800,181.3900,5789.61,2025-07-30 07:59:59.999000+08:00,1050233.805700,561,2245.13,407264.022900,0
2025-07-30 08:00:00+08:00,181.3800,181.5000,181.3000,181.3300,7883.40,2025-07-30 08:00:59.999000+08:00,1429999.644000,1834,4675.60,848144.525600,0
2025-07-30 08:01:00+08:00,181.3300,181.3500,181.1400,181.1400,8699.40,2025-07-30 08:01:59.999000+08:00,1576614.793900,1288,2303.03,417408.443400,0
2025-07-30 08:02:00+08:00,181.1500,181.1900,181.0100,181.0800,18052.93,2025-07-30 08:02:59.999000+08:00,3269292.450200,1914,4582.37,829813.256800,0
2025-07-30 08:03:00+08:00,181.0800,181.1500,180.9800,180.9900,10674.76,2025-07-30 08:03:59.999000+08:00,1932652.803300,1446,3983.86,721150.513500,0
2025-07-30 08:04:00+08:00,180.9900,181.0400,180.9000,180.9900,11471.62,2025-07-30 08:04:59.999000+08:00,2075861.831100,1294,5341.09,966575.010300,0
2025-07-30 08:05:00+08:00,180.9900,181.0000,180.8600,180.8700,8929.23,2025-07-30 08:05:59.999000+08:00,1615519.895800,947,2689.14,486561.105900,0
2025-07-30 08:06:00+08:00,180.8700,180.8700,180.6400,180.7800,17927.47,2025-07-30 08:06:59.999000+08:00,3240156.130400,2165,10418.90,1882935.739400,0
2025-07-30 08:07:00+08:00,180.7700,180.8500,180.7000,180.8000,7443.89,2025-07-30 08:07:59.999000+08:00,1345674.949600,989,4078.37,737270.841000,0
2025-07-30 08:08:00+08:00,180.8000,180.8000,180.7000,180.7100,2067.62,2025-07-30 08:08:59.999000+08:00,373759.789600,655,1137.48,205620.505500,0
2025-07-30 08:09:00+08:00,180.7000,180.8000,180.6900,180.7300,3371.25,2025-07-30 08:09:59.999000+08:00,609262.014200,694,1001.00,180916.314700,0
2025-07-30 08:10:00+08:00,180.7300,180.8000,180.6700,180.7200,4114.97,2025-07-30 08:10:59.999000+08:00,743638.101100,913,1470.63,265750.538100,0
2025-07-30 08:11:00+08:00,180.7100,180.8000,180.6000,180.8000,10546.76,2025-07-30 08:11:59.999000+08:00,1905279.613900,1063,2186.51,395049.337900,0
2025-07-30 08:12:00+08:00,180.8100,181.1500,180.8100,181.1500,9338.98,2025-07-30 08:12:59.999000+08:00,1690234.110900,1458,5409.69,979131.113100,0
2025-07-30 08:13:00+08:00,181.1500,181.2300,181.1000,181.1200,8179.36,2025-07-30 08:13:59.999000+08:00,1481776.978100,1128,3780.99,684940.066000,0
2025-07-30 08:14:00+08:00,181.1200,181.2400,181.0500,181.1100,3700.65,2025-07-30 08:14:59.999000+08:00,670369.863700,769,1627.62,294831.455200,0
2025-07-30 08:15:00+08:00,181.1200,181.3100,181.1100,181.3100,7298.69,2025-07-30 08:15:59.999000+08:00,1322807.265700,1540,5295.51,959730.375200,0
2025-07-30 08:16:00+08:00,181.3100,181.3100,181.2000,181.2900,4124.58,2025-07-30 08:16:59.999000+08:00,747618.278900,702,2210.63,400697.848100,0
2025-07-30 08:17:00+08:00,181.3000,181.3000,181.1100,181.2600,5357.09,2025-07-30 08:17:59.999000+08:00,970851.928700,867,2838.06,514272.117300,0
2025-07-30 08:18:00+08:00,181.2600,181.2600,181.0000,181.0000,4448.22,2025-07-30 08:18:59.999000+08:00,805801.205700,788,1183.29,214365.979800,0
2025-07-30 08:19:00+08:00,181.0100,181.0600,180.7200,180.7200,5444.51,2025-07-30 08:19:59.999000+08:00,985019.843200,1107,1458.29,263922.553000,0
2025-07-30 08:20:00+08:00,180.7300,180.8300,180.7200,180.7300,4561.77,2025-07-30 08:20:59.999000+08:00,824636.323600,854,2089.38,377684.403800,0
2025-07-30 08:21:00+08:00,180.7300,180.7400,180.5200,180.5400,10204.24,2025-07-30 08:21:59.999000+08:00,1843243.427300,1573,4000.06,722572.845000,0
2025-07-30 08:22:00+08:00,180.5300,180.5300,180.2000,180.3200,24320.20,2025-07-30 08:22:59.999000+08:00,4386338.638000,2756,8760.17,1579675.904000,0
2025-07-30 08:23:00+08:00,180.3200,180.4700,180.2900,180.3400,9669.47,2025-07-30 08:23:59.999000+08:00,1744019.710600,1344,6392.68,1153016.084100,0
2025-07-30 08:24:00+08:00,180.3400,180.4000,180.3200,180.3400,8317.32,2025-07-30 08:24:59.999000+08:00,1500140.063800,947,5362.43,967191.364300,0
2025-07-30 08:25:00+08:00,180.3300,180.4200,180.2900,180.4000,7861.27,2025-07-30 08:25:59.999000+08:00,1417915.031500,1079,3536.74,637893.752600,0
2025-07-30 08:26:00+08:00,180.4000,180.4400,180.3000,180.4200,4577.67,2025-07-30 08:26:59.999000+08:00,825750.847000,778,2253.94,406568.851800,0
2025-07-30 08:27:00+08:00,180.4200,180.6100,180.4200,180.5600,6842.05,2025-07-30 08:27:59.999000+08:00,1235297.991000,1020,3373.14,608949.189300,0
2025-07-30 08:28:00+08:00,180.5700,180.5900,180.4300,180.4600,5559.60,2025-07-30 08:28:59.999000+08:00,1003622.202500,920,2300.20,415186.616200,0
2025-07-30 08:29:00+08:00,180.4700,180.6000,180.4600,180.4800,6811.73,2025-07-30 08:29:59.999000+08:00,1229764.291700,856,3921.44,707999.580700,0
2025-07-30 08:30:00+08:00,180.4700,180.4800,180.2300,180.3600,12381.56,2025-07-30 08:30:59.999000+08:00,2232959.453600,2117,4208.36,758926.650600,0
2025-07-30 08:31:00+08:00,180.3700,180.6700,180.3700,180.5900,8019.78,2025-07-30 08:31:59.999000+08:00,1447952.207500,1530,5429.41,980175.768100,0
2025-07-30 08:32:00+08:00,180.5900,180.6900,180.5600,180.6000,5736.96,2025-07-30 08:32:59.999000+08:00,1036243.359000,1094,2397.59,433067.373400,0
2025-07-30 08:33:00+08:00,180.5900,180.6100,180.1100,180.1200,14232.79,2025-07-30 08:33:59.999000+08:00,2566012.664700,1809,4221.63,761070.706000,0
2025-07-30 08:34:00+08:00,180.1200,180.2400,179.9700,179.9800,25789.57,2025-07-30 08:34:59.999000+08:00,4643505.969300,7159,9895.50,1781844.526500,0
2025-07-30 08:35:00+08:00,179.9900,180.1200,179.9000,180.1100,28000.34,2025-07-30 08:35:59.999000+08:00,5039880.146600,5601,17936.12,3228598.789000,0
2025-07-30 08:36:00+08:00,180.1000,180.1900,179.9000,179.9400,8121.63,2025-07-30 08:36:59.999000+08:00,1462135.904300,1189,4296.21,773467.695400,0
2025-07-30 08:37:00+08:00,179.9500,179.9700,179.6400,179.6600,23930.73,2025-07-30 08:37:59.999000+08:00,4302861.139700,2043,4571.24,821836.820400,0
2025-07-30 08:38:00+08:00,179.6600,179.8100,179.6200,179.8000,16556.86,2025-07-30 08:38:59.999000+08:00,2975480.439600,1532,11726.44,2107402.594400,0
2025-07-30 08:39:00+08:00,179.8000,179.8100,179.6100,179.7800,6095.44,2025-07-30 08:39:59.999000+08:00,1095439.227700,1166,3911.00,702885.412800,0
2025-07-30 08:40:00+08:00,179.7800,179.9000,179.6300,179.6400,7954.98,2025-07-30 08:40:59.999000+08:00,1430289.648100,1156,3579.70,643609.393800,0
2025-07-30 08:41:00+08:00,179.6300,179.7900,179.5100,179.7900,9528.01,2025-07-30 08:41:59.999000+08:00,1711279.949680,1681,5711.65,1025909.013800,0
2025-07-30 08:42:00+08:00,179.7900,179.7900,179.6200,179.6300,16071.17,2025-07-30 08:42:59.999000+08:00,2888175.616700,1511,10510.00,1888719.946100,0
2025-07-30 08:43:00+08:00,179.6300,179.6900,179.5000,179.6900,13852.56,2025-07-30 08:43:59.999000+08:00,2487420.743400,1686,9174.41,1647352.192700,0
2025-07-30 08:44:00+08:00,179.6800,179.7500,179.6300,179.7500,5219.54,2025-07-30 08:44:59.999000+08:00,937894.820800,976,3971.06,713575.844700,0
2025-07-30 08:45:00+08:00,179.7500,179.8600,179.5000,179.5000,6375.40,2025-07-30 08:45:59.999000+08:00,1145857.004800,1929,3200.61,575318.920500,0
2025-07-30 08:46:00+08:00,179.5000,179.5300,179.3100,179.3200,16491.72,2025-07-30 08:46:59.999000+08:00,2958478.532900,1778,7959.24,1427719.119400,0
2025-07-30 08:47:00+08:00,179.3200,179.4900,179.3100,179.4400,10836.73,2025-07-30 08:47:59.999000+08:00,1943794.771600,1185,7698.81,1380907.179200,0
2025-07-30 08:48:00+08:00,179.4500,179.5100,179.3400,179.3800,6481.14,2025-07-30 08:48:59.999000+08:00,1162923.568700,980,2702.16,484869.233100,0
2025-07-30 08:49:00+08:00,179.3900,179.3900,179.2000,179.2100,9107.46,2025-07-30 08:49:59.999000+08:00,1632519.660800,1216,4610.44,826446.006100,0
2025-07-30 08:50:00+08:00,179.2100,179.4100,179.2000,179.3200,12541.62,2025-07-30 08:50:59.999000+08:00,2248781.651600,1730,7904.82,1417359.507500,0
2025-07-30 08:51:00+08:00,179.3200,179.4500,179.3000,179.4300,7139.21,2025-07-30 08:51:59.999000+08:00,1280481.690300,1043,5271.00,945399.099200,0
2025-07-30 08:52:00+08:00,179.4300,179.7400,179.3000,179.7400,8171.77,2025-07-30 08:52:59.999000+08:00,1466714.743800,1467,5744.30,1031084.681300,0
2025-07-30 08:53:00+08:00,179.7400,179.9900,179.6800,179.9600,21025.82,2025-07-30 08:53:59.999000+08:00,3781627.773300,2258,12007.85,2159957.105400,0
2025-07-30 08:54:00+08:00,179.9500,179.9800,179.8700,179.8700,8210.90,2025-07-30 08:54:59.999000+08:00,1477407.614600,891,4691.13,844122.489100,0
2025-07-30 08:55:00+08:00,179.8800,180.1900,179.8800,180.1500,24241.56,2025-07-30 08:55:59.999000+08:00,4363789.926500,1844,19144.36,3446129.009900,0
2025-07-30 08:56:00+08:00,180.1500,180.2000,180.0400,180.1000,9632.01,2025-07-30 08:56:59.999000+08:00,1734968.363500,1288,3711.01,668491.235900,0
2025-07-30 08:57:00+08:00,180.1000,180.1900,180.0800,180.1100,4776.61,2025-07-30 08:57:59.999000+08:00,860438.266500,796,1583.65,285267.561500,0
2025-07-30 08:58:00+08:00,180.1100,180.1300,180.0300,180.0700,7936.75,2025-07-30 08:58:59.999000+08:00,1429291.766400,934,3582.00,645108.727400,0
2025-07-30 08:59:00+08:00,180.0800,180.1400,180.0600,180.1300,4549.92,2025-07-30 08:59:59.999000+08:00,819448.478400,528,2254.34,406030.783800,0
2025-07-30 09:00:00+08:00,180.1300,180.1400,180.0000,180.0900,9335.30,2025-07-30 09:00:59.999000+08:00,1680889.905900,1723,4078.60,734364.802700,0
2025-07-30 09:01:00+08:00,180.0800,180.1200,180.0200,180.0900,4625.03,2025-07-30 09:01:59.999000+08:00,832871.756800,792,2920.22,525879.216500,0
2025-07-30 09:02:00+08:00,180.0900,180.1200,180.0300,180.1000,3736.16,2025-07-30 09:02:59.999000+08:00,672801.255000,843,2153.24,387756.440800,0
2025-07-30 09:03:00+08:00,180.0900,180.1000,179.9600,180.0900,5577.20,2025-07-30 09:03:59.999000+08:00,1004031.078800,819,1404.32,252830.483200,0
2025-07-30 09:04:00+08:00,180.1000,180.2900,180.0700,180.2300,12713.85,2025-07-30 09:04:59.999000+08:00,2290905.148800,1476,9923.90,1788154.403200,0
2025-07-30 09:05:00+08:00,180.2300,180.2500,180.1600,180.2200,3909.71,2025-07-30 09:05:59.999000+08:00,704580.074700,726,1765.93,318263.386400,0
2025-07-30 09:06:00+08:00,180.2100,180.2300,180.0300,180.0800,6592.75,2025-07-30 09:06:59.999000+08:00,1187705.024600,978,2667.04,480459.564600,0
2025-07-30 09:07:00+08:00,180.0800,180.2000,180.0800,180.1800,3331.13,2025-07-30 09:07:59.999000+08:00,600129.099200,720,2239.48,403458.286600,0
2025-07-30 09:08:00+08:00,180.1800,180.2000,180.0400,180.0900,2221.02,2025-07-30 09:08:59.999000+08:00,400100.658500,658,1070.71,192880.997300,0
2025-07-30 09:09:00+08:00,180.0800,180.1100,179.9400,180.0100,8571.64,2025-07-30 09:09:59.999000+08:00,1542886.443000,1119,2692.02,484622.259600,0
2025-07-30 09:10:00+08:00,180.0100,180.0100,179.6400,179.8300,7163.82,2025-07-30 09:10:59.999000+08:00,1287935.925500,1610,3432.39,617051.979500,0
2025-07-30 09:11:00+08:00,179.8300,180.1300,179.8200,180.1300,7032.73,2025-07-30 09:11:59.999000+08:00,1265473.311000,1346,3758.78,676388.757600,0
2025-07-30 09:12:00+08:00,180.1300,180.1300,179.8800,180.0300,8222.47,2025-07-30 09:12:59.999000+08:00,1479754.357700,1021,4607.72,829058.362900,0
2025-07-30 09:13:00+08:00,180.0300,180.1000,180.0000,180.0800,3035.06,2025-07-30 09:13:59.999000+08:00,546453.615200,579,1143.89,205949.328200,0
2025-07-30 09:14:00+08:00,180.0700,180.1100,179.9200,180.0000,3444.12,2025-07-30 09:14:59.999000+08:00,619985.155000,748,1246.15,224336.406400,0
2025-07-30 09:15:00+08:00,179.9900,180.0400,179.7700,179.8600,3174.23,2025-07-30 09:15:59.999000+08:00,571085.798200,858,1238.83,222901.172200,0
2025-07-30 09:16:00+08:00,179.8600,179.8600,179.3000,179.3300,13824.10,2025-07-30 09:16:59.999000+08:00,2481260.785400,2039,4569.64,820078.009100,0
2025-07-30 09:17:00+08:00,179.3300,179.4500,178.9500,179.0600,40076.08,2025-07-30 09:17:59.999000+08:00,7179797.404500,3725,11422.66,2046818.501200,0
2025-07-30 09:18:00+08:00,179.0500,179.0600,178.7100,178.7300,55176.26,2025-07-30 09:18:59.999000+08:00,9871214.794070,4486,16940.13,3030682.570400,0
2025-07-30 09:19:00+08:00,178.7300,179.0600,178.7300,178.9600,17092.76,2025-07-30 09:19:59.999000+08:00,3057354.706000,2158,10700.50,1913937.083700,0
2025-07-30 09:20:00+08:00,178.9600,179.1200,178.8200,178.8500,18320.60,2025-07-30 09:20:59.999000+08:00,3278816.106900,2103,11254.06,2014128.574000,0
2025-07-30 09:21:00+08:00,178.8600,179.1000,178.8100,179.0100,14270.26,2025-07-30 09:21:59.999000+08:00,2553852.402300,1669,6626.55,1185796.825100,0
2025-07-30 09:22:00+08:00,179.0100,179.5200,179.0000,179.5000,14695.00,2025-07-30 09:22:59.999000+08:00,2633698.110300,2358,9990.41,1790540.309600,0
2025-07-30 09:23:00+08:00,179.4900,179.5000,179.3100,179.4000,13609.14,2025-07-30 09:23:59.999000+08:00,2441363.302700,1618,6369.50,1142672.649400,0
2025-07-30 09:24:00+08:00,179.4100,179.4700,179.2200,179.2600,7392.67,2025-07-30 09:24:59.999000+08:00,1326173.958300,1566,3513.04,630191.873800,0
2025-07-30 09:25:00+08:00,179.2600,179.3400,179.1500,179.3400,7061.42,2025-07-30 09:25:59.999000+08:00,1265678.353700,1269,4523.50,810806.037500,0
2025-07-30 09:26:00+08:00,179.3300,179.3600,179.0300,179.1400,8451.27,2025-07-30 09:26:59.999000+08:00,1514558.112200,1332,3976.67,712709.333400,0
2025-07-30 09:27:00+08:00,179.1500,179.1700,179.0400,179.1200,6221.70,2025-07-30 09:27:59.999000+08:00,1114294.045400,1197,2764.76,495167.854900,0
2025-07-30 09:28:00+08:00,179.1300,179.1700,178.8600,178.8700,13535.22,2025-07-30 09:28:59.999000+08:00,2422845.785400,2035,2650.75,474492.769400,0
2025-07-30 09:29:00+08:00,178.8800,179.2500,178.8800,179.2400,5086.14,2025-07-30 09:29:59.999000+08:00,910549.389500,1131,3930.61,703681.329100,0
2025-07-30 09:30:00+08:00,179.2500,179.2600,179.0700,179.1800,9585.92,2025-07-30 09:30:59.999000+08:00,1717725.627900,2019,4030.18,722141.305300,0
2025-07-30 09:31:00+08:00,179.1900,179.2600,179.0400,179.2300,7338.97,2025-07-30 09:31:59.999000+08:00,1314751.839100,1164,5419.93,970984.585300,0
2025-07-30 09:32:00+08:00,179.2400,179.7500,179.1600,179.7000,14861.57,2025-07-30 09:32:59.999000+08:00,2668388.701000,2457,7588.21,1362149.642400,0
2025-07-30 09:33:00+08:00,179.7000,180.0200,179.6900,179.9400,20207.18,2025-07-30 09:33:59.999000+08:00,3634848.740200,2530,14639.95,2633330.029300,0
2025-07-30 09:34:00+08:00,179.9400,180.0000,179.8500,179.9200,20867.23,2025-07-30 09:34:59.999000+08:00,3754583.305900,1718,6062.37,1090827.643200,0
2025-07-30 09:35:00+08:00,179.9300,180.5300,179.9200,180.5100,29316.22,2025-07-30 09:35:59.999000+08:00,5283390.022360,3410,17202.16,3101037.818560,0
2025-07-30 09:36:00+08:00,180.5100,180.8400,180.5000,180.8300,40088.19,2025-07-30 09:36:59.999000+08:00,7242538.969800,4030,23309.72,4211263.602000,0
2025-07-30 09:37:00+08:00,180.8400,180.9400,180.6800,180.8000,22650.81,2025-07-30 09:37:59.999000+08:00,4095597.032700,2202,8533.13,1542885.414500,0
2025-07-30 09:38:00+08:00,180.8100,181.2200,180.7800,181.2200,26337.26,2025-07-30 09:38:59.999000+08:00,4768002.019000,2780,18068.13,3271367.407600,0
2025-07-30 09:39:00+08:00,181.2300,181.2600,180.8900,180.9000,30167.59,2025-07-30 09:39:59.999000+08:00,5464777.936600,2518,12527.96,2269699.844700,0
2025-07-30 09:40:00+08:00,180.9100,181.2300,180.8800,181.2300,14696.58,2025-07-30 09:40:59.999000+08:00,2661325.598600,1583,7972.89,1443880.553400,0
2025-07-30 09:41:00+08:00,181.2300,181.2400,181.0500,181.1600,23951.73,2025-07-30 09:41:59.999000+08:00,4338783.991000,2031,9156.84,1658831.399600,0
2025-07-30 09:42:00+08:00,181.1600,181.2200,181.1000,181.1900,7302.89,2025-07-30 09:42:59.999000+08:00,1322931.350800,1287,3918.50,709826.600100,0
2025-07-30 09:43:00+08:00,181.1800,181.1900,180.9300,181.0100,14832.83,2025-07-30 09:43:59.999000+08:00,2685340.725400,1812,5598.36,1013437.890000,0
2025-07-30 09:44:00+08:00,181.0100,181.1000,180.9500,181.0900,8780.69,2025-07-30 09:44:59.999000+08:00,1589561.508500,1388,6160.43,1115189.703800,0
2025-07-30 09:45:00+08:00,181.0900,181.1700,181.0000,181.1600,17204.61,2025-07-30 09:45:59.999000+08:00,3115146.671500,1964,9102.36,1648010.069400,0
2025-07-30 09:46:00+08:00,181.1700,181.8300,181.1600,181.8300,94565.47,2025-07-30 09:46:59.999000+08:00,17168187.457150,6470,78510.92,14253210.562150,0
2025-07-30 09:47:00+08:00,181.8300,181.8600,181.6400,181.6400,31150.71,2025-07-30 09:47:59.999000+08:00,5662110.935400,5404,9631.96,1750375.869600,0
2025-07-30 09:48:00+08:00,181.6400,181.7300,181.6200,181.7200,15580.75,2025-07-30 09:48:59.999000+08:00,2830506.746600,4627,8758.00,1591035.260300,0
2025-07-30 09:49:00+08:00,181.7300,181.7900,181.6400,181.6700,9752.23,2025-07-30 09:49:59.999000+08:00,1772241.198300,1309,4587.66,833751.609700,0
2025-07-30 09:50:00+08:00,181.6700,181.7400,181.5200,181.7400,14870.94,2025-07-30 09:50:59.999000+08:00,2700497.791100,1851,7164.84,1301154.717300,0
2025-07-30 09:51:00+08:00,181.7300,181.7800,181.5000,181.6100,13786.80,2025-07-30 09:51:59.999000+08:00,2504056.879900,1446,6327.50,1149110.327600,0
2025-07-30 09:52:00+08:00,181.6100,181.6800,181.4200,181.4200,11403.60,2025-07-30 09:52:59.999000+08:00,2070205.921900,1230,1714.34,311291.960900,0
2025-07-30 09:53:00+08:00,181.4300,181.5500,181.3800,181.5400,7101.84,2025-07-30 09:53:59.999000+08:00,1288663.654300,1129,4390.27,796630.133700,0
2025-07-30 09:54:00+08:00,181.5400,181.6200,181.5300,181.5800,7056.64,2025-07-30 09:54:59.999000+08:00,1281366.272100,1162,3228.42,586221.956200,0
2025-07-30 09:55:00+08:00,181.5800,181.6300,181.5500,181.5800,3831.77,2025-07-30 09:55:59.999000+08:00,695812.539000,957,2104.16,382090.811600,0
2025-07-30 09:56:00+08:00,181.5700,181.5900,181.4600,181.5100,6368.79,2025-07-30 09:56:59.999000+08:00,1156147.531900,910,1712.61,310907.466400,0
2025-07-30 09:57:00+08:00,181.5100,181.5100,181.3300,181.3300,7205.45,2025-07-30 09:57:59.999000+08:00,1307182.876600,1172,2004.15,363579.805100,0
2025-07-30 09:58:00+08:00,181.3300,181.3900,181.2200,181.3500,24690.81,2025-07-30 09:58:59.999000+08:00,4476498.657700,1308,2191.42,397320.779900,0
2025-07-30 09:59:00+08:00,181.3600,181.4200,181.2700,181.2900,8892.13,2025-07-30 09:59:59.999000+08:00,1612863.171800,827,1088.05,197350.770800,0
2025-07-30 10:00:00+08:00,181.2900,181.6000,181.2800,181.5300,8839.86,2025-07-30 10:00:59.999000+08:00,1604082.671200,2093,5494.67,997005.411300,0
2025-07-30 10:01:00+08:00,181.5300,181.5300,181.3700,181.4700,15090.77,2025-07-30 10:01:59.999000+08:00,2738329.872400,1497,7084.94,1285612.767400,0
2025-07-30 10:02:00+08:00,181.4800,181.6500,181.4400,181.4400,14160.69,2025-07-30 10:02:59.999000+08:00,2571333.244600,1631,5105.17,926934.804200,0
2025-07-30 10:03:00+08:00,181.4400,181.4500,181.0100,181.0100,14044.81,2025-07-30 10:03:59.999000+08:00,2544101.047700,2059,3828.06,693274.433900,0
2025-07-30 10:04:00+08:00,181.0200,181.2300,181.0200,181.0700,7831.93,2025-07-30 10:04:59.999000+08:00,1418511.546300,1175,4176.90,756444.570100,0
2025-07-30 10:05:00+08:00,181.0700,181.4100,181.0700,181.3400,6195.50,2025-07-30 10:05:59.999000+08:00,1122851.522200,1178,3465.24,628002.665400,0
2025-07-30 10:06:00+08:00,181.3400,181.3600,181.2300,181.3300,9490.30,2025-07-30 10:06:59.999000+08:00,1720402.123700,999,2108.94,382377.587300,0
2025-07-30 10:07:00+08:00,181.3300,181.3400,181.1400,181.2700,6999.58,2025-07-30 10:07:59.999000+08:00,1268521.198100,1356,3089.48,559832.136900,0
2025-07-30 10:08:00+08:00,181.2700,181.3900,181.1900,181.3100,5992.11,2025-07-30 10:08:59.999000+08:00,1086449.792800,1159,2745.40,497768.898100,0
2025-07-30 10:09:00+08:00,181.3100,181.5400,181.2200,181.4900,29637.99,2025-07-30 10:09:59.999000+08:00,5375112.685800,2312,25573.01,4637812.649600,0
2025-07-30 10:10:00+08:00,181.4900,181.5500,181.4000,181.4000,18888.29,2025-07-30 10:10:59.999000+08:00,3426740.651300,999,3831.11,695289.968500,0
2025-07-30 10:11:00+08:00,181.4000,181.8600,181.3400,181.8500,25611.84,2025-07-30 10:11:59.999000+08:00,4649019.234100,2438,16660.70,3024801.409800,0
2025-07-30 10:12:00+08:00,181.8600,182.0100,181.7400,182.0000,18551.56,2025-07-30 10:12:59.999000+08:00,3374659.431900,2560,8607.67,1566042.432600,0
2025-07-30 10:13:00+08:00,181.9900,182.2500,181.8700,182.2500,19138.82,2025-07-30 10:13:59.999000+08:00,3483546.418600,2811,9922.89,1806366.991900,0
2025-07-30 10:14:00+08:00,182.2500,182.2900,182.1500,182.2200,17457.48,2025-07-30 10:14:59.999000+08:00,3181344.968000,1954,9145.79,1666667.163800,0
2025-07-30 10:15:00+08:00,182.2200,182.2700,182.0800,182.1600,21646.33,2025-07-30 10:15:59.999000+08:00,3943465.825100,2458,12468.33,2271424.651800,0
2025-07-30 10:16:00+08:00,182.1600,182.2600,182.0000,182.0000,15376.89,2025-07-30 10:16:59.999000+08:00,2801322.811300,1510,5809.80,1058489.404000,0
2025-07-30 10:17:00+08:00,182.0100,182.1200,181.9200,181.9600,11919.49,2025-07-30 10:17:59.999000+08:00,2169543.081100,1754,5194.91,945596.755500,0
2025-07-30 10:18:00+08:00,181.9600,182.0400,181.7200,181.7400,14388.86,2025-07-30 10:18:59.999000+08:00,2616649.654000,1407,2945.18,535664.214000,0
2025-07-30 10:19:00+08:00,181.7400,181.8500,181.5800,181.6000,12069.85,2025-07-30 10:19:59.999000+08:00,2193548.376300,1670,5239.89,952424.985300,0
